1,2,1,130.707424
1,2,0,123.602504
1,4,1,86.727121
1,4,0,78.923391
1,8,1,51.579804
1,8,0,44.050767
1,16,1,29.785809
1,16,0,22.904798
1,32,1,17.371920
1,32,0,9.042000
1,48,1,13.220195
1,48,0,6.147030
1,64,1,12.289541
1,64,0,4.709021
1,96,1,10.776188
1,96,0,3.738851
1,128,1,9.877530
1,128,0,2.540589
2,2,1,75.781596
2,2,0,72.207440
2,4,1,52.196882
2,4,0,43.679609
2,8,1,28.797336
2,8,0,25.264094
2,16,1,17.078068
2,16,0,13.390040
2,32,1,8.976683
2,32,0,5.639272
2,48,1,6.821887
2,48,0,3.390944
2,64,1,6.367816
2,64,0,2.534511
2,96,1,5.345200
2,96,0,2.048890
2,128,1,5.227720
2,128,0,1.423999
3,2,1,60.076310
3,2,0,57.052120
3,4,1,39.153538
3,4,0,36.948744
3,8,1,23.075622
3,8,0,20.567519
3,16,1,13.338598
3,16,0,11.068118
3,32,1,7.097629
3,32,0,4.116893
3,48,1,5.400583
3,48,0,2.529653
3,64,1,4.769817
3,64,0,2.077368
3,96,1,4.046488
3,96,0,1.679416
3,128,1,3.536594
3,128,0,1.073244
4,2,1,44.025170
4,2,0,43.116039
4,4,1,29.649215
4,4,0,27.835100
4,8,1,17.080357
4,8,0,15.150647
4,16,1,9.875630
4,16,0,8.054136
4,32,1,5.347441
4,32,0,3.379651
4,48,1,3.951975
4,48,0,2.115925
4,64,1,3.390291
4,64,0,2.290426
4,96,1,3.075517
4,96,0,1.092654
4,128,1,2.896764
4,128,0,0.852596
1,2,1,129.392063
1,2,0,123.072708
1,4,1,87.013118
1,4,0,80.099890
1,8,1,50.417557
1,8,0,43.368987
1,16,1,29.853604
1,16,0,22.203181
1,32,1,17.437431
1,32,0,9.687184
1,48,1,13.131501
1,48,0,5.929632
1,64,1,12.268615
1,64,0,4.796600
1,96,1,10.779716
1,96,0,2.886802
1,128,1,9.702703
1,128,0,2.326578
2,2,1,75.304690
2,2,0,71.873534
2,4,1,49.191157
2,4,0,46.225976
2,8,1,28.799091
2,8,0,25.010148
2,16,1,17.016664
2,16,0,13.190930
2,32,1,9.034103
2,32,0,5.422406
2,48,1,7.205376
2,48,0,3.513307
2,64,1,6.702968
2,64,0,2.543276
2,96,1,5.610798
2,96,0,1.766910
2,128,1,5.197955
2,128,0,1.250925
3,2,1,59.993541
3,2,0,56.712374
3,4,1,39.644023
3,4,0,37.100609
3,8,1,22.953928
3,8,0,20.438958
3,16,1,13.337157
3,16,0,10.813635
3,32,1,6.650268
3,32,0,4.157351
3,48,1,6.477298
3,48,0,3.164339
3,64,1,5.130728
3,64,0,2.352345
3,96,1,4.059191
3,96,0,1.302823
3,128,1,3.811833
3,128,0,0.900307
4,2,1,44.677192
4,2,0,43.245757
4,4,1,29.866589
4,4,0,27.861134
4,8,1,17.522996
4,8,0,15.550570
4,16,1,10.188718
4,16,0,8.178581
4,32,1,5.039731
4,32,0,3.316060
4,48,1,4.257203
4,48,0,2.031583
4,64,1,4.579451
4,64,0,2.662215
4,96,1,3.512387
4,96,0,1.332359
4,128,1,3.033437
4,128,0,0.944391
